"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.AMERICANUS"	"BRACHYCENTRUS.AMERICANUS"	"BRACHYCENTRUS americanus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.APPALACHIA"	"BRACHYCENTRUS.APPALACHIA"	"BRACHYCENTRUS appalachia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.INCANUS"	"BRACHYCENTRUS.INCANUS"	"BRACHYCENTRUS incanus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.LATERALIS"	"BRACHYCENTRUS.LATERALIS"	"BRACHYCENTRUS lateralis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.NUMEROSUS"	"BRACHYCENTRUS.NUMEROSUS"	"BRACHYCENTRUS numerosus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS.SOLOMONI"	"BRACHYCENTRUS.SOLOMONI"	"BRACHYCENTRUS solomoni"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"BRACHYCENTRUS"	NA	"BRACHYCENTRUS"	"BRACHYCENTRUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"MICRASEMA"	"MICRASEMA.KLUANE"	"MICRASEMA.KLUANE"	"MICRASEMA kluane"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"MICRASEMA"	"MICRASEMA.RUSTICUM"	"MICRASEMA.RUSTICUM"	"MICRASEMA rusticum"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"MICRASEMA"	"MICRASEMA.WATAGA"	"MICRASEMA.WATAGA"	"MICRASEMA wataga"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"BRACHYCENTRIDAE"	NA	NA	NA	"MICRASEMA"	NA	"MICRASEMA"	"MICRASEMA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"GOERIDAE"	"GOERINAE"	NA	NA	"GOERA"	NA	"GOERA"	"GOERA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LEPIDOSTOMATIDAE"	"LEPIDOSTOMATINAE"	NA	NA	"LEPIDOSTOMA"	NA	"LEPIDOSTOMA"	"LEPIDOSTOMA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"CHILOSTIGMINI"	NA	"FRENESIA"	NA	"FRENESIA"	"FRENESIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"CHILOSTIGMINI"	NA	"GLYPHOPSYCHE"	NA	"GLYPHOPSYCHE"	"GLYPHOPSYCHE"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"CHILOSTIGMINI"	NA	"GRENSIA"	NA	"GRENSIA"	"GRENSIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"CHILOSTIGMINI"	NA	"PSYCHOGLYPHA"	NA	"PSYCHOGLYPHA"	"PSYCHOGLYPHA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"LIMNEPHILINI"	NA	"LIMNEPHILUS"	NA	"LIMNEPHILUS"	"LIMNEPHILUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"LIMNEPHILINI"	NA	"NEMOTAULIUS"	"NEMOTAULIUS.HOSTILIS"	"NEMOTAULIUS.HOSTILIS"	"NEMOTAULIUS hostilis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"LIMNEPHILINI"	NA	"NEMOTAULIUS"	NA	"NEMOTAULIUS"	"NEMOTAULIUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"LIMNEPHILINI"	NA	"PLATYCENTROPUS"	NA	"PLATYCENTROPUS"	"PLATYCENTROPUS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"STENOPHYLACINI"	NA	"HYDATOPHYLAX"	"HYDATOPHYLAX.ARGUS"	"HYDATOPHYLAX.ARGUS"	"HYDATOPHYLAX argus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"STENOPHYLACINI"	NA	"HYDATOPHYLAX"	NA	"HYDATOPHYLAX"	"HYDATOPHYLAX"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"LIMNEPHILINAE"	"STENOPHYLACINI"	NA	"PYCNOPSYCHE"	NA	"PYCNOPSYCHE"	"PYCNOPSYCHE"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"LIMNEPHILIDAE"	"PSEUDOSTENOPHYLACINAE"	NA	NA	"PSEUDOSTENOPHYLAX"	NA	"PSEUDOSTENOPHYLAX"	"PSEUDOSTENOPHYLAX"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	"NEOPHYLAX.NACATUS"	"NEOPHYLAX.NACATUS"	"NEOPHYLAX nacatus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	"NEOPHYLAX.ORNATUS"	"NEOPHYLAX.ORNATUS"	"NEOPHYLAX ornatus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"LIMNEPHILOIDEA"	"UENOIDAE"	"THREMMATINAE"	NA	NA	"NEOPHYLAX"	NA	"NEOPHYLAX"	"NEOPHYLAX"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"CHIMARRINAE"	NA	NA	"CHIMARRA"	"CHIMARRA.ATERRIMA"	"CHIMARRA.ATERRIMA"	"CHIMARRA aterrima"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"CHIMARRINAE"	NA	NA	"CHIMARRA"	"CHIMARRA.FERIA"	"CHIMARRA.FERIA"	"CHIMARRA feria"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"CHIMARRINAE"	NA	NA	"CHIMARRA"	"CHIMARRA.OBSCURA"	"CHIMARRA.OBSCURA"	"CHIMARRA obscura"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"CHIMARRINAE"	NA	NA	"CHIMARRA"	"CHIMARRA.SOCIA"	"CHIMARRA.SOCIA"	"CHIMARRA socia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"CHIMARRINAE"	NA	NA	"CHIMARRA"	NA	"CHIMARRA"	"CHIMARRA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"PHILOPOTAMINAE"	NA	NA	"DOLOPHILODES"	NA	"DOLOPHILODES"	"DOLOPHILODES"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHILOPOTAMOIDEA"	"PHILOPOTAMIDAE"	"PHILOPOTAMINAE"	NA	NA	"WORMALDIA"	NA	"WORMALDIA"	"WORMALDIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"AGRYPNIA"	NA	"AGRYPNIA"	"AGRYPNIA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"BANKSIOLA"	NA	"BANKSIOLA"	"BANKSIOLA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"FABRIA"	"FABRIA.INORNATA"	"FABRIA.INORNATA"	"FABRIA inornata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"OLIGOSTOMIS"	NA	"OLIGOSTOMIS"	"OLIGOSTOMIS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"PHRYGANEA"	NA	"PHRYGANEA"	"PHRYGANEA"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"PTILOSTOMIS"	"PTILOSTOMIS.OCELLIFERA"	"PTILOSTOMIS.OCELLIFERA"	"PTILOSTOMIS ocellifera"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	"PHRYGANEINAE"	NA	NA	"PTILOSTOMIS"	NA	"PTILOSTOMIS"	"PTILOSTOMIS"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"PHRYGANEOIDEA"	"PHRYGANEIDAE"	NA	NA	NA	NA	NA	"PHRYGANEIDAE"	"PHRYGANEIDAE"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ACUTILOBA"	"RHYACOPHILA.ACUTILOBA"	"RHYACOPHILA acutiloba"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.AMICIS"	"RHYACOPHILA.AMICIS"	"RHYACOPHILA amicis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.ATRATA"	"RHYACOPHILA.ATRATA"	"RHYACOPHILA atrata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.BRUNNEA"	"RHYACOPHILA.BRUNNEA"	"RHYACOPHILA brunnea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.CAROLINA"	"RHYACOPHILA.CAROLINA"	"RHYACOPHILA carolina"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.CAROLINA"	"RHYACOPHILA.CAROLINA"	"RHYACOPHILA carolina group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.CAROLINA/FENESTRA"	"RHYACOPHILA.CAROLINA/FENESTRA"	"RHYACOPHILA carolina/fenestra"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.CARPENTERI"	"RHYACOPHILA.CARPENTERI"	"RHYACOPHILA carpenteri"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.FENESTRA"	"RHYACOPHILA.FENESTRA"	"RHYACOPHILA fenestra"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.FORMOSA"	"RHYACOPHILA.FORMOSA"	"RHYACOPHILA formosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.FUSCULA"	"RHYACOPHILA.FUSCULA"	"RHYACOPHILA fuscula"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.INVARIA"	"RHYACOPHILA.INVARIA"	"RHYACOPHILA invaria grp"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.INVARIA"	"RHYACOPHILA.INVARIA"	"RHYACOPHILA invaria spa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.MAINENSIS"	"RHYACOPHILA.MAINENSIS"	"RHYACOPHILA mainensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.MANISTEE"	"RHYACOPHILA.MANISTEE"	"RHYACOPHILA manistee"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.MINOR"	"RHYACOPHILA.MINOR"	"RHYACOPHILA minor"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.MINOR/MANISTEE"	"RHYACOPHILA.MINOR/MANISTEE"	"RHYACOPHILA minor/manistee group"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"HOLOMETABOLA"	"TRICHOPTERA"	NA	NA	"RHYACOPHILOIDEA"	"RHYACOPHILIDAE"	NA	NA	NA	"RHYACOPHILA"	"RHYACOPHILA.NIGRITA"	"RHYACOPHILA.NIGRITA"	"RHYACOPHILA nigrita"
